id,year,revtotal,member,overallaccountscore,activitysum,revperstudent,diststudachievescore,diststudentgrowthscore,pctlep,pctwhite,pctswd,pctecondisad,insttype,largegroupby,groupbyvalue,groupcount,studentcount,schoolname,initenroll,instloc,instlevel
5810,2017-18,7153219.45,497,73.5,472979,14392.795674044266,63.8,74.6,0,0.888,0.146,0.521,Public,All Students,All Students,18,3,Turtle Lake High,First Fall,Multiple,Multiple
5810,2017-18,7153219.45,497,73.5,472979,14392.795674044266,63.8,74.6,0,0.888,0.146,0.521,Public,All Students,All Students,18,1,Turtle Lake High,First Fall,Out-of-State,2-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,19,Two Rivers High,First Fall,In-State,2-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,14,Two Rivers High,First Fall,In-State,4-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,10,Two Rivers High,First Fall,In-State,Multiple
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,1,Two Rivers High,First Fall,Multiple,4-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,3,Two Rivers High,First Fall,Out-of-State,4-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,1,Two Rivers High,Later Enrollment,In-State,2-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,1,Two Rivers High,Later Enrollment,In-State,4-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,2,Two Rivers High,Second Fall,In-State,2-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,1,Two Rivers High,Second Fall,In-State,4-Year
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,1,Two Rivers High,Second Fall,In-State,Multiple
5824,2017-18,22588915.06,1792,64.5,737459,12605.421350446428,61,52.7,0.026,0.822,0.161,0.455,Public,All Students,All Students,62,1,Two Rivers High,Second Fall,Out-of-State,4-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,23,Union Grove High,First Fall,In-State,2-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,73,Union Grove High,First Fall,In-State,4-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,18,Union Grove High,First Fall,In-State,Multiple
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,1,Union Grove High,First Fall,Multiple,4-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,3,Union Grove High,First Fall,Multiple,Multiple
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,10,Union Grove High,First Fall,Out-of-State,4-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,2,Union Grove High,Later Enrollment,In-State,2-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,1,Union Grove High,Later Enrollment,In-State,4-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,6,Union Grove High,Second Fall,In-State,2-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,1,Union Grove High,Second Fall,In-State,4-Year
5852,2017-18,11003257.16,739,73.7,1210508,14889.387225981056,59,,0.006,0.883,0.083,0.124,Public,All Students,All Students,167,1,Union Grove High,Second Fall,In-State,Multiple
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,3,Unity High,First Fall,Multiple,Multiple
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,6,Unity High,First Fall,In-State,2-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,9,Unity High,First Fall,In-State,4-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,2,Unity High,First Fall,In-State,Multiple
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,1,Unity High,First Fall,Multiple,2-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,1,Unity High,First Fall,Multiple,4-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,4,Unity High,First Fall,Out-of-State,2-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,4,Unity High,First Fall,Out-of-State,4-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,1,Unity High,First Fall,Out-of-State,Multiple
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,2,Unity High,Later Enrollment,In-State,2-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,1,Unity High,Later Enrollment,In-State,4-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,2,Unity High,Second Fall,In-State,2-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,1,Unity High,Second Fall,In-State,4-Year
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,1,Unity High,Second Fall,In-State,Multiple
238,2017-18,16030999.26,1082,76.5,704132,14816.080646950093,56.6,71.7,0.006,0.895,0.204,0.557,Public,All Students,All Students,41,1,Unity High,Second Fall,Multiple,2-Year
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,9,Valders High,First Fall,In-State,2-Year
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,24,Valders High,First Fall,In-State,4-Year
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,10,Valders High,First Fall,In-State,Multiple
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,1,Valders High,First Fall,Multiple,4-Year
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,1,Valders High,First Fall,Multiple,Multiple
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,1,Valders High,First Fall,Out-of-State,4-Year
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,2,Valders High,Later Enrollment,In-State,2-Year
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,1,Valders High,Second Fall,In-State,2-Year
5866,2017-18,12412905.65,985,71.1,578030,12601.934670050761,69.3,50.8,0.023,0.93,0.143,0.163,Public,All Students,All Students,60,1,Valders High,Second Fall,In-State,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,13,1,Exploration Academy,First Fall,In-State,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,13,4,Exploration Academy,First Fall,In-State,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,13,1,Exploration Academy,First Fall,Out-of-State,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,13,2,Exploration Academy,Later Enrollment,In-State,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,43,Verona Area High,First Fall,In-State,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,110,Verona Area High,First Fall,In-State,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,24,Verona Area High,First Fall,In-State,Multiple
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,2,Verona Area High,First Fall,Multiple,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,4,Verona Area High,First Fall,Multiple,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,2,Verona Area High,First Fall,Multiple,Multiple
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,1,Verona Area High,First Fall,Out-of-State,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,31,Verona Area High,First Fall,Out-of-State,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,3,Verona Area High,First Fall,Out-of-State,Multiple
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,3,Verona Area High,Later Enrollment,In-State,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,1,Verona Area High,Later Enrollment,In-State,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,7,Verona Area High,Second Fall,In-State,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,4,Verona Area High,Second Fall,In-State,4-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,2,Verona Area High,Second Fall,Out-of-State,2-Year
5901,2017-18,87735162.15,5457,68.7,1381714.38,16077.544832325455,66.7,52.7,0.14,0.634,0.071,0.263,Public,All Students,All Students,289,1,Verona Area High,Second Fall,Out-of-State,4-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,11,1,Laurel High,First Fall,In-State,4-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,11,1,Laurel High,First Fall,In-State,Multiple
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,11,4,Laurel High,First Fall,Out-of-State,4-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,11,1,Laurel High,Second Fall,Out-of-State,4-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,48,13,Viroqua High,First Fall,In-State,2-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,48,11,Viroqua High,First Fall,In-State,4-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,48,5,Viroqua High,First Fall,In-State,Multiple
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,48,1,Viroqua High,First Fall,Out-of-State,2-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,48,3,Viroqua High,First Fall,Out-of-State,4-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,48,1,Viroqua High,Later Enrollment,In-State,2-Year
5985,2017-18,15267232.43,1177,67.7,647544,12971.310475785896,67.6,57.5,0.003,0.931,0.127,0.385,Public,All Students,All Students,48,2,Viroqua High,Second Fall,In-State,2-Year
5992,2017-18,7720441.53,409,58.9,388264.05,18876.385158924208,52.5,43.2,0.002,0.689,0.177,0.567,Public,All Students,All Students,14,5,Wabeno High,First Fall,In-State,2-Year
5992,2017-18,7720441.53,409,58.9,388264.05,18876.385158924208,52.5,43.2,0.002,0.689,0.177,0.567,Public,All Students,All Students,14,2,Wabeno High,First Fall,In-State,4-Year
5992,2017-18,7720441.53,409,58.9,388264.05,18876.385158924208,52.5,43.2,0.002,0.689,0.177,0.567,Public,All Students,All Students,14,2,Wabeno High,First Fall,In-State,Multiple
5992,2017-18,7720441.53,409,58.9,388264.05,18876.385158924208,52.5,43.2,0.002,0.689,0.177,0.567,Public,All Students,All Students,14,2,Wabeno High,Later Enrollment,In-State,2-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,6,Washburn High,First Fall,In-State,2-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,6,Washburn High,First Fall,In-State,4-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,1,Washburn High,First Fall,Multiple,2-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,2,Washburn High,First Fall,Out-of-State,2-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,2,Washburn High,First Fall,Out-of-State,4-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,1,Washburn High,Later Enrollment,Out-of-State,4-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,4,Washburn High,Second Fall,In-State,2-Year
6027,2017-18,7923512.44,490,80.8,375023,16170.43355102041,70.7,90.8,0,0.797,0.174,0.358,Public,All Students,All Students,30,2,Washburn High,Second Fall,Out-of-State,4-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,35,Waterford High,First Fall,In-State,2-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,70,Waterford High,First Fall,In-State,4-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,11,Waterford High,First Fall,In-State,Multiple
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,1,Waterford High,First Fall,Multiple,2-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,4,Waterford High,First Fall,Multiple,4-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,10,Waterford High,First Fall,Multiple,Multiple
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,11,Waterford High,First Fall,Out-of-State,4-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,7,Waterford High,Later Enrollment,In-State,2-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,1,Waterford High,Later Enrollment,In-State,4-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,6,Waterford High,Second Fall,In-State,2-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,3,Waterford High,Second Fall,In-State,4-Year
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,1,Waterford High,Second Fall,In-State,Multiple
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,2,Waterford High,Second Fall,Multiple,Multiple
6083,2017-18,16250322.19,1130,69.1,1436973,14380.816097345132,74,,0.003,0.932,0.091,0.089,Public,All Students,All Students,197,1,Waterford High,Second Fall,Out-of-State,4-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,11,Waterloo High,First Fall,In-State,2-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,10,Waterloo High,First Fall,In-State,4-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,2,Waterloo High,First Fall,In-State,Multiple
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,First Fall,Multiple,4-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,First Fall,Multiple,Multiple
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,First Fall,Out-of-State,2-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,3,Waterloo High,First Fall,Out-of-State,4-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,First Fall,Out-of-State,Multiple
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,Later Enrollment,In-State,2-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,Later Enrollment,Out-of-State,4-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,Second Fall,In-State,4-Year
6118,2017-18,10951672.27,854,71.4,618485,12823.972213114754,57.9,66,0.19,0.685,0.121,0.354,Public,All Students,All Students,42,1,Waterloo High,Second Fall,Out-of-State,4-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,28,Watertown High,First Fall,In-State,2-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,49,Watertown High,First Fall,In-State,4-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,13,Watertown High,First Fall,In-State,Multiple
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,1,Watertown High,First Fall,Multiple,2-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,1,Watertown High,First Fall,Multiple,4-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,4,Watertown High,First Fall,Multiple,Multiple
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,2,Watertown High,First Fall,Out-of-State,2-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,8,Watertown High,First Fall,Out-of-State,4-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,5,Watertown High,Later Enrollment,In-State,2-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,2,Watertown High,Later Enrollment,Out-of-State,2-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,13,Watertown High,Second Fall,In-State,2-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,2,Watertown High,Second Fall,In-State,4-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,1,Watertown High,Second Fall,Out-of-State,2-Year
6125,2017-18,50414793.28,3948,67.3,1681709.1,12769.70447821682,60.4,56.5,0.049,0.765,0.137,0.367,Public,All Students,All Students,164,1,Watertown High,Second Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,13,eAchieve Academy - Wisconsin,First Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,10,eAchieve Academy - Wisconsin,First Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,7,eAchieve Academy - Wisconsin,First Fall,In-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,2,eAchieve Academy - Wisconsin,First Fall,Multiple,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,2,eAchieve Academy - Wisconsin,First Fall,Multiple,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,1,eAchieve Academy - Wisconsin,First Fall,Out-of-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,1,eAchieve Academy - Wisconsin,First Fall,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,7,eAchieve Academy - Wisconsin,Later Enrollment,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,3,eAchieve Academy - Wisconsin,Later Enrollment,Out-of-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,5,eAchieve Academy - Wisconsin,Second Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,1,eAchieve Academy - Wisconsin,Second Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,1,eAchieve Academy - Wisconsin,Second Fall,In-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,1,eAchieve Academy - Wisconsin,Second Fall,Out-of-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,72,2,eAchieve Academy - Wisconsin,Second Fall,Out-of-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,34,North High,First Fall,In-State,2-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,47,North High,First Fall,In-State,4-Year
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,10,North High,First Fall,In-State,Multiple
6174,2017-18,156122125.7,12822,70.1,4282259,12176.113375448447,63.9,65.1,0.096,0.637,0.149,0.299,Public,All Students,All Students,168,2,North High,First Fall,Multiple,4-Year
